Seq|Sotre_nm|Address|Telephone|Category|Ycoordinate|Xcoordinate
1455|서울대입구역 |서울특별시 관악구 남부순환로 1812 (봉천동)|1522-3232||37.48118|126.951324
1456|서울대역 |서울특별시 관악구 남부순환로 1817 (봉천동)|1522-3232||37.481599|126.9522
1457|관악서울대입구R |서울특별시 관악구 관악로 158 (봉천동)|1522-3232|리저브 매장|37.479343|126.95278
1458|보라매대교 |서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)|1522-3232||37.491449|126.925432
1459|보라매공원R |서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)|1522-3232|리저브 매장|37.49226213|126.9233457
1460|신대방삼거리역 |서울특별시 동작구 상도로 102 (상도동)|1522-3232||37.499914|126.931766
1461|숭실대입구역 |서울특별시 동작구 상도로 354 (상도동)|1522-3232||37.4968346|126.9527123
1462|익산모현 |전라북도 익산시 선화로 106 (모현동1가)|1522-3232||35.948353|126.942392
1463|익산영등DT |전라북도 익산시 무왕로 1005 (영등동)|1522-3232|DT 매장|35.959316|126.968766
1464|익산영등 |전라북도 익산시 무왕로 1052 (영등동)|1522-3232||35.958206|126.973766
1465|전주송천DT |전북 전주시  송천중앙로 228|1522-3232|DT 매장|35.867469|127.121929
1466|전북대병원DT |전라북도 전주시 덕진구 백제대로 616 (금암동)|1522-3232|DT 매장|35.842014|127.137492
1467|전주혁신도시 |전라북도 전주시 덕진구 기지로 68 (중동)|1522-3232||35.83811|127.059364
1468|전주덕진광장DT |전라북도 전주시 덕진구 기린대로 491 (덕진동1가)|1522-3232|DT 매장|35.842878|127.124205
1469|전북대 |전라북도 전주시 덕진구 명륜4길 12 (덕진동1가)|1522-3232||35.8429149|127.1268229
1470|전주평화DT |전라북도 전주시 완산구 모악로 4696 (평화동2가)|1522-3232|DT 매장|35.788482|127.131075
1471|전주백제대로DT |전라북도 전주시 완산구 백제대로 242 (중화산동2가)|1522-3232|DT 매장|35.814654|127.123414
1472|전주효자DT |전라북도 전주시 완산구 용머리로 7 (효자동1가)|1522-3232|DT 매장|35.8058839|127.1110843
1473|전주서신 |전라북도 전주시 완산구 서신로 104 (서신동)|1522-3232||35.8345971|127.1161323
1474|전주중화산 |전라북도 전주시 완산구 유연로 288 (중화산동2가)|1522-3232||35.8250953|127.1169548
1475|전주홍산로 |전라북도 전주시 완산구 홍산로 238 (효자동2가)|1522-3232||35.8148784|127.1064483
1476|전주한옥마을 |전라북도 전주시 완산구 팔달로 123 (전동)|1522-3232|리저브 매장|35.8134452|127.1485323
1477|전북도청 |전라북도 전주시 완산구 홍산중앙로 22 (효자동3가)|1522-3232||35.81559|127.109351
1478|전주경원 |전라북도 전주시 완산구 전주객사4길 44-18 (고사동)|1522-3232||35.819775|127.144494
1479|전북정읍DT |전라북도 정읍시 충정로 271 (수성동)|1522-3232|DT 매장|35.570273|126.851701
1480|군산나운DT |전라북도 군산시 공단대로 422 (나운동)|1522-3232|DT 매장|35.962771|126.695586
1481|군산수송 |전라북도 군산시 수송로 195 (수송동)|1522-3232||35.964213|126.717207
1482|군산대 |전라북도 군산시 황룡로 7 (미룡동)|1522-3232||35.945739|126.685965
1483|신림사거리 |서울특별시 관악구 남부순환로 1619 (신림동)|1522-3232||37.484768|126.930467
1484|신림역포도몰 |서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)|1522-3232||37.48385383|126.9301799
1485|신림 |서울특별시 관악구 신림로 355-1 (신림동)|1522-3232||37.48609493|126.9291602
1486|서울대입구역 |서울특별시 관악구 남부순환로 1812 (봉천동)|1522-3232||37.48118|126.951324
1487|서울대역 |서울특별시 관악구 남부순환로 1817 (봉천동)|1522-3232||37.481599|126.9522
1488|관악서울대입구R |서울특별시 관악구 관악로 158 (봉천동)|1522-3232|리저브 매장|37.479343|126.95278
1489|보라매대교 |서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)|1522-3232||37.491449|126.925432
1490|보라매공원R |서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)|1522-3232|리저브 매장|37.49226213|126.9233457
1491|신대방삼거리역 |서울특별시 동작구 상도로 102 (상도동)|1522-3232||37.499914|126.931766
1492|숭실대입구역 |서울특별시 동작구 상도로 354 (상도동)|1522-3232||37.4968346|126.9527123
1493|공주동학사DT |충청남도 공주시 반포면 동학사1로 114 |1522-3232|DT 매장|36.36336|127.2535628
1494|공주신관 |충청남도 공주시 번영1로 113 (신관동)|1522-3232||36.474648|127.14003
1495|논산중앙 |충청남도 논산시 중앙로398번길 13-10|1522-3232||36.2012496|127.0899058
1496|충남보령DT |충청남도 보령시 대해로 101 (궁촌동)|1522-3232|DT 매장|36.3408254|126.5893248
1497|서산예천DT |충청남도 서산시 나무장1길 22 (예천동)|1522-3232|DT 매장|36.771727|126.440171
1498|서산호수 |충청남도 서산시 호수공원2로 33, 1~2층 (읍내동)|1522-3232||36.776653|126.448646
1499|천안신부R |충청남도 천안시 동남구 만남로 43 (신부동)|1522-3232|리저브 매장|36.819309|127.157715
1500|천안청당 |충청남도 천안시 동남구 청수14로 102 (청당동)|1522-3232||36.785895|127.157564
1501|천안안서 |충청남도 천안시 동남구 안서3길 3 (안서동)|1522-3232||36.830087|127.179779
1502|천안IC DT |충청남도 천안시 동남구 신부15길 3 (신부동)|1522-3232|DT 매장|36.82025|127.1615
1503|천안신부동 |충청남도 천안시 동남구 만남로 9 (신안동)|1522-3232||36.81917993|127.1529981
1504|천안서북이마트 |충청남도 천안시 서북구 삼성대로 20 (백석동)|1522-3232||36.838876|127.122399
1505|천안백석 |충청남도 천안시 서북구 백석로 85-4 (백석동)|1522-3232||36.823793|127.121751
1506|천안불당DT |충청남도 천안시 서북구 불당34길 2 (불당동)|1522-3232|DT 매장|36.805399|127.10609
1507|천안서부대로DT |충청남도 천안시 서북구 서부대로 405 (쌍용동)|1522-3232|DT 매장|36.8035728|127.12718
1508|천안두정역DT |충청남도 천안시 서북구 두정로 264 (두정동)|1522-3232|DT 매장|36.83287888|127.1463156
1509|천안시청 |충청남도 천안시 서북구 불당22대로 67 (불당동)|1522-3232||36.8165367|127.1065647
1510|천안쌍용역 |충청남도 천안시 서북구 충무로 133 (쌍용동)|1522-3232||36.793123|127.12223
1511|천안신불당 |충청남도 천안시 서북구 불당33길 24 (불당동)|1522-3232||36.812323|127.108287
1512|천안성정DT |충청남도 천안시 서북구 동서대로 154 (성정동)|1522-3232|DT 매장|36.8253941|127.1403512
1513|천안불당 |충청남도 천안시 서북구 불당4로 91 (불당동)|1522-3232||36.8100104|127.1109606
1514|천안두정 |충청남도 천안시 서북구 부성4길 3 (부성1동)|1522-3232||36.833981|127.134838
1515|천안이마트 |충청남도 천안시 서북구 충무로 187 (쌍용동) 천안이마트 1층|1522-3232||36.795879|127.127159
1516|계룡대로DT |충청남도 계룡시 엄사면 번영로 6 |1522-3232|DT 매장|36.288381|127.244398
1517|당진시곡DT |충청남도 당진시 서해로 6283 (시곡동)|1522-3232|DT 매장|36.903029|126.683873
1518|당진문예의전당 |충청남도 당진시 시청1로 78, 1층 (읍내동)|1522-3232||36.891205|126.638986
1519|아산방축DT |충청남도 아산시 온천대로 1392 (방축동)|1522-3232|DT 매장|36.783636|126.992786
1520|아산배방 |충청남도 아산시 배방읍 배방로 22 |1522-3232||36.774872|127.053978
1521|아산탕정 |충청남도 아산시 탕정면 탕정면로 10 |1522-3232||36.798663|127.058333
1522|아산용화 |충청남도 아산시 어의정로 117 (용화동)|1522-3232||36.774397|127.008545
1523|아산터미널 |충청남도 아산시 번영로 232 (모종동)|1522-3232||36.783865|127.0162904
1524|신림사거리 |서울특별시 관악구 남부순환로 1619 (신림동)|1522-3232||37.484768|126.930467
1525|신림역포도몰 |서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)|1522-3232||37.48385383|126.9301799
1526|신림 |서울특별시 관악구 신림로 355-1 (신림동)|1522-3232||37.48609493|126.9291602
1527|서울대입구역 |서울특별시 관악구 남부순환로 1812 (봉천동)|1522-3232||37.48118|126.951324
1528|서울대역 |서울특별시 관악구 남부순환로 1817 (봉천동)|1522-3232||37.481599|126.9522
1529|관악서울대입구R |서울특별시 관악구 관악로 158 (봉천동)|1522-3232|리저브 매장|37.479343|126.95278
1530|보라매대교 |서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)|1522-3232||37.491449|126.925432
1531|보라매공원R |서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)|1522-3232|리저브 매장|37.49226213|126.9233457
1532|신대방삼거리역 |서울특별시 동작구 상도로 102 (상도동)|1522-3232||37.499914|126.931766
1533|숭실대입구역 |서울특별시 동작구 상도로 354 (상도동)|1522-3232||37.4968346|126.9527123
1534|충북증평 |충청북도 증평군 증평읍 광장로 40 |1522-3232||36.789084|127.578648
1535|청주용암DT |충청북도 청주시 상당구 1순환로 1243 (용암동)|1522-3232|DT 매장|36.607867|127.503945
1536|청주용담DT |충청북도 청주시 상당구 산성로 129 (용담동)|1522-3232|DT 매장|36.634172|127.50511
1537|청주서문 |충청북도 청주시 상당구 무심동로392번길 20 (서문동)|1522-3232||36.635373|127.486041
1538|충주호암DT |충청북도 충주시 중원대로 3245 (호암동)|1522-3232|DT 매장|36.959262|127.923655
1539|충주시청DT |충청북도 충주시 국원대로 208-1 (금릉동)|1522-3232|DT 매장|36.9900658|127.9287563
1540|충주터미널 |충청북도 충주시 봉계13길 2 (봉방동)|1522-3232||36.980662|127.915191
1541|충주연수 |충청북도 충주시 계명대로 227 (연수동)|1522-3232||36.982721|127.939889
1542|제천DT |충청북도 제천시 의림대로 181 (중앙로2가)|1522-3232|DT 매장|37.143691|128.213266
1543|청주비하DT |충청북도 청주시 흥덕구 2순환로 1078 (비하동)|1522-3232|DT 매장|36.63846427|127.4223379
1544|청주오송 |충청북도 청주시 흥덕구 오송읍 오송생명로 220 |1522-3232||36.629921|127.33282
1545|청주봉명DT |충청북도 청주시 흥덕구 1순환로 514 (봉명동)|1522-3232|DT 매장|36.646765|127.464772
1546|청주강서 |충청북도 청주시 흥덕구 강서로 121 (강서동)|1522-3232||36.625422|127.430108
1547|청주지웰시티 |충청북도 청주시 흥덕구 대농로 43 (복대동) 신영지웰시티 1차 상업시설|1522-3232||36.643359|127.427107
1548|현대충청 |충청북도 청주시 흥덕구 직지대로 308 (복대동)|1522-3232||36.644407|127.426305
1549|청주터미널 |충청북도 청주시 흥덕구 풍산로 15 (가경동)|1522-3232||36.626769|127.432035
1550|청주이마트 |충청북도 청주시 서원구 청남로 1853 (미평동)|1522-3232||36.6011458|127.4746811
1551|청주사직DT |충청북도 청주시 서원구 사직대로 302 (사직동)|1522-3232|DT 매장|36.635848|127.481034
1552|청주성화 |충청북도 청주시 서원구 복대로 5 (개신동)|1522-3232||36.6176114|127.4460855
1553|충북대 |충청북도 청주시 서원구 내수동로 113 (사창동)|1522-3232||36.633965|127.459715
1554|오창호수공원 |충청북도 청주시 청원구 오창읍 중심상업1로 20 101,102,103,104호|1522-3232||36.712751|127.427283
1555|청주율량DT |충청북도 청주시 청원구 충청대로107번길 8 (율량동)|1522-3232|DT 매장|36.66623|127.493207
1556|오창과학단지 |충청북도 청주시 청원구 오창읍 과학산업2로 385 385|1522-3232||36.716466|127.423272
1557|신림사거리 |서울특별시 관악구 남부순환로 1619 (신림동)|1522-3232||37.484768|126.930467
1558|신림역포도몰 |서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)|1522-3232||37.48385383|126.9301799
1559|신림 |서울특별시 관악구 신림로 355-1 (신림동)|1522-3232||37.48609493|126.9291602
1560|서울대입구역 |서울특별시 관악구 남부순환로 1812 (봉천동)|1522-3232||37.48118|126.951324
1561|서울대역 |서울특별시 관악구 남부순환로 1817 (봉천동)|1522-3232||37.481599|126.9522
1562|관악서울대입구R |서울특별시 관악구 관악로 158 (봉천동)|1522-3232|리저브 매장|37.479343|126.95278
1563|보라매대교 |서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)|1522-3232||37.491449|126.925432
1564|보라매공원R |서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)|1522-3232|리저브 매장|37.49226213|126.9233457
1565|신대방삼거리역 |서울특별시 동작구 상도로 102 (상도동)|1522-3232||37.499914|126.931766
1566|숭실대입구역 |서울특별시 동작구 상도로 354 (상도동)|1522-3232||37.4968346|126.9527123
1567|제주신화월드R |제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 B1-29|1522-3232|리저브 매장|33.306608|126.316714
1568|제주에듀시티 |제주특별자치도 서귀포시 대정읍 에듀시티로 36 |1522-3232||33.291788|126.284407
1569|제주성산DT |제주특별자치도 서귀포시 성산읍 일출로 80 |1522-3232|DT 매장|33.44998|126.920605
1570|제주중문DT |제주특별자치도 서귀포시 천제연로 95(색달동)|1522-3232|DT 매장|33.2549983|126.4159059
1571|제주서귀포 |제주특별자치도 서귀포시 중정로 53 (서귀동)|1522-3232||33.2477967|126.5621036
1572|제주송악산 |제주특별자치도 서귀포시 형제해안로 322 (상모리)|1522-3232||33.206799|126.290035
1573|서귀포DT |제주특별자치도 서귀포시 일주서로 11 (강정동)|1522-3232|DT 매장|33.2492775|126.5065229
1574|성산일출봉 |제주특별자치도 서귀포시 성산읍 일출로 284-5, 1,2층|1522-3232||33.462865|126.935544
1575|제주중문 |제주특별자치도 서귀포시 중문관광로110번길 32 (색달동)|1522-3232|리저브 매장|33.251128|126.412752
1576|제주도남DT |제주특별자치도 제주시 연북로 394 (도남동)|1522-3232|DT 매장|33.4803586|126.523452
1577|제주협재 |제주특별자치도 제주시 한림읍 한림로 337 |1522-3232||33.393839|126.24049
1578|제주외도DT |제주특별자치도 제주시 일주서로 7306 (외도일동)|1522-3232|DT 매장|33.492554|126.427169
1579|제주삼화DT |제주특별자치도 제주시 연삼로 884 (도련일동)|1522-3232|DT 매장|33.5117687|126.5804734
1580|제주시청 |제주특별자치도 제주시 중앙로 215 (이도이동)|1522-3232||33.500516|126.529711
1581|제주함덕 |제주특별자치도 제주시 조천읍 조함해안로 522 |1522-3232||33.542511|126.668567
